Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
23-Jan-21,Nan,Nan,Nan,Nan,Nan,15355,6668399,80896,6764650
24-Jan-21,Nan,Nan,Nan,Nan,Nan,15135,6670277,80967,6766379
25-Jan-21,Nan,Nan,Nan,Nan,Nan,14917,6672125,81038,6768080
26-Jan-21,Nan,Nan,Nan,Nan,Nan,14702,6673943,81108,6769753
27-Jan-21,Nan,Nan,Nan,Nan,Nan,14491,6675733,81177,6771401
28-Jan-21,Nan,Nan,Nan,Nan,Nan,14282,6677495,81244,6773021
29-Jan-21,Nan,Nan,Nan,Nan,Nan,14076,6679229,81311,6774616
30-Jan-21,Nan,Nan,Nan,Nan,Nan,13873,6680936,81377,6776186
31-Jan-21,Nan,Nan,Nan,Nan,Nan,13673,6682617,81442,6777732
1-Feb-21,Nan,Nan,Nan,Nan,Nan,13476,6684271,81505,6779252
2-Feb-21,Nan,Nan,Nan,Nan,Nan,13281,6685899,81568,6780748
3-Feb-21,Nan,Nan,Nan,Nan,Nan,13089,6687502,81630,6782221
4-Feb-21,Nan,Nan,Nan,Nan,Nan,12900,6689080,81691,6783671
5-Feb-21,Nan,Nan,Nan,Nan,Nan,12714,6690634,81751,6785099
6-Feb-21,Nan,Nan,Nan,Nan,Nan,12530,6692163,81810,6786503
7-Feb-21,Nan,Nan,Nan,Nan,Nan,12349,6693669,81869,6787887
8-Feb-21,Nan,Nan,Nan,Nan,Nan,12171,6695152,81926,6789249
9-Feb-21,Nan,Nan,Nan,Nan,Nan,11995,6696611,81983,6790589
10-Feb-21,Nan,Nan,Nan,Nan,Nan,11822,6698049,82038,6791909
11-Feb-21,Nan,Nan,Nan,Nan,Nan,11651,6699464,82093,6793208
12-Feb-21,Nan,Nan,Nan,Nan,Nan,11483,6700857,82147,6794487
13-Feb-21,Nan,Nan,Nan,Nan,Nan,11317,6702229,82200,6795746
14-Feb-21,Nan,Nan,Nan,Nan,Nan,11154,6703580,82253,6796987
15-Feb-21,Nan,Nan,Nan,Nan,Nan,10993,6704911,82304,6798208
16-Feb-21,Nan,Nan,Nan,Nan,Nan,10834,6706221,82355,6799410
17-Feb-21,Nan,Nan,Nan,Nan,Nan,10678,6707511,82405,6800594
18-Feb-21,Nan,Nan,Nan,Nan,Nan,10524,6708782,82454,6801760
19-Feb-21,Nan,Nan,Nan,Nan,Nan,10372,6710033,82503,6802908
20-Feb-21,Nan,Nan,Nan,Nan,Nan,10223,6711265,82551,6804039
21-Feb-21,Nan,Nan,Nan,Nan,Nan,10075,6712479,82598,6805152
22-Feb-21,Nan,Nan,Nan,Nan,Nan,9930,6713674,82644,6806248
23-Feb-21,Nan,Nan,Nan,Nan,Nan,9788,6714852,82690,6807330
24-Feb-21,Nan,Nan,Nan,Nan,Nan,9647,6716011,82735,6808393
25-Feb-21,Nan,Nan,Nan,Nan,Nan,9508,6717153,82779,6809440
26-Feb-21,Nan,Nan,Nan,Nan,Nan,9372,6718278,82822,6810472
27-Feb-21,Nan,Nan,Nan,Nan,Nan,9237,6719386,82865,6811488
28-Feb-21,Nan,Nan,Nan,Nan,Nan,9105,6720478,82908,6812491
1-Mar-21,Nan,Nan,Nan,Nan,Nan,8974,6721553,82949,6813476
2-Mar-21,Nan,Nan,Nan,Nan,Nan,8846,6722613,82990,6814449
3-Mar-21,Nan,Nan,Nan,Nan,Nan,8719,6723656,83030,6815405
4-Mar-21,Nan,Nan,Nan,Nan,Nan,8594,6724684,83070,6816348
5-Mar-21,Nan,Nan,Nan,Nan,Nan,8472,6725697,83109,6817278
6-Mar-21,Nan,Nan,Nan,Nan,Nan,8351,6726695,83148,6818194
7-Mar-21,Nan,Nan,Nan,Nan,Nan,8232,6727678,83186,6819096
8-Mar-21,Nan,Nan,Nan,Nan,Nan,8114,6728646,83223,6819983
9-Mar-21,Nan,Nan,Nan,Nan,Nan,7999,6729600,83260,6820859
10-Mar-21,Nan,Nan,Nan,Nan,Nan,7885,6730540,83296,6821721
11-Mar-21,Nan,Nan,Nan,Nan,Nan,7773,6731467,83331,6822571
12-Mar-21,Nan,Nan,Nan,Nan,Nan,7663,6732379,83366,6823408
13-Mar-21,Nan,Nan,Nan,Nan,Nan,7554,6733279,83401,6824234
14-Mar-21,Nan,Nan,Nan,Nan,Nan,7447,6734165,83435,6825047
15-Mar-21,Nan,Nan,Nan,Nan,Nan,7342,6735039,83468,6825849
16-Mar-21,Nan,Nan,Nan,Nan,Nan,7238,6735899,83501,6826638
17-Mar-21,Nan,Nan,Nan,Nan,Nan,7136,6736747,83534,6827417
18-Mar-21,Nan,Nan,Nan,Nan,Nan,7035,6737583,83566,6828184
19-Mar-21,Nan,Nan,Nan,Nan,Nan,6936,6738407,83597,6828940
20-Mar-21,Nan,Nan,Nan,Nan,Nan,6839,6739218,83628,6829685
21-Mar-21,Nan,Nan,Nan,Nan,Nan,6743,6740019,83659,6830421
22-Mar-21,Nan,Nan,Nan,Nan,Nan,6648,6740807,83689,6831144
23-Mar-21,Nan,Nan,Nan,Nan,Nan,6555,6741584,83718,6831857
24-Mar-21,Nan,Nan,Nan,Nan,Nan,6463,6742350,83747,6832560
25-Mar-21,Nan,Nan,Nan,Nan,Nan,6373,6743105,83776,6833254
26-Mar-21,Nan,Nan,Nan,Nan,Nan,6284,6743849,83804,6833937
27-Mar-21,Nan,Nan,Nan,Nan,Nan,6197,6744583,83832,6834612
28-Mar-21,Nan,Nan,Nan,Nan,Nan,6110,6745306,83859,6835275
29-Mar-21,Nan,Nan,Nan,Nan,Nan,6025,6746019,83886,6835930
30-Mar-21,Nan,Nan,Nan,Nan,Nan,5942,6746721,83913,6836576
31-Mar-21,Nan,Nan,Nan,Nan,Nan,5859,6747414,83939,6837212
1-Apr-21,Nan,Nan,Nan,Nan,Nan,5778,6748097,83965,6837840
2-Apr-21,Nan,Nan,Nan,Nan,Nan,5699,6748770,83990,6838459
3-Apr-21,Nan,Nan,Nan,Nan,Nan,5620,6749434,84015,6839069
4-Apr-21,Nan,Nan,Nan,Nan,Nan,5543,6750088,84039,6839670
5-Apr-21,Nan,Nan,Nan,Nan,Nan,5466,6750733,84064,6840263
6-Apr-21,Nan,Nan,Nan,Nan,Nan,5391,6751369,84087,6840847
7-Apr-21,Nan,Nan,Nan,Nan,Nan,5318,6751996,84111,6841425
8-Apr-21,Nan,Nan,Nan,Nan,Nan,5245,6752615,84134,6841994
9-Apr-21,Nan,Nan,Nan,Nan,Nan,5173,6753224,84157,6842554
10-Apr-21,Nan,Nan,Nan,Nan,Nan,5103,6753825,84179,6843107
11-Apr-21,Nan,Nan,Nan,Nan,Nan,5033,6754418,84201,6843652
12-Apr-21,Nan,Nan,Nan,Nan,Nan,4965,6755003,84223,6844191
13-Apr-21,Nan,Nan,Nan,Nan,Nan,4897,6755579,84244,6844720
14-Apr-21,Nan,Nan,Nan,Nan,Nan,4831,6756147,84265,6845243
15-Apr-21,Nan,Nan,Nan,Nan,Nan,4766,6756708,84286,6845760
16-Apr-21,Nan,Nan,Nan,Nan,Nan,4701,6757261,84306,6846268
17-Apr-21,Nan,Nan,Nan,Nan,Nan,4638,6757806,84327,6846771
18-Apr-21,Nan,Nan,Nan,Nan,Nan,4576,6758344,84346,6847266
19-Apr-21,Nan,Nan,Nan,Nan,Nan,4514,6758874,84366,6847754
20-Apr-21,Nan,Nan,Nan,Nan,Nan,4454,6759397,84385,6848236
21-Apr-21,Nan,Nan,Nan,Nan,Nan,4394,6759913,84404,6848711
22-Apr-21,Nan,Nan,Nan,Nan,Nan,4335,6760421,84423,6849179
23-Apr-21,Nan,Nan,Nan,Nan,Nan,4278,6760923,84441,6849642
24-Apr-21,Nan,Nan,Nan,Nan,Nan,4221,6761418,84459,6850098
25-Apr-21,Nan,Nan,Nan,Nan,Nan,4165,6761907,84477,6850549
26-Apr-21,Nan,Nan,Nan,Nan,Nan,4109,6762388,84495,6850992
27-Apr-21,Nan,Nan,Nan,Nan,Nan,4055,6762863,84512,6851430
28-Apr-21,Nan,Nan,Nan,Nan,Nan,4002,6763332,84529,6851863
29-Apr-21,Nan,Nan,Nan,Nan,Nan,3949,6763794,84546,6852289
30-Apr-21,Nan,Nan,Nan,Nan,Nan,3897,6764250,84562,6852709
1-May-21,Nan,Nan,Nan,Nan,Nan,3846,6764700,84579,6853125
2-May-21,Nan,Nan,Nan,Nan,Nan,3795,6765144,84595,6853534
3-May-21,Nan,Nan,Nan,Nan,Nan,3746,6765582,84610,6853938
4-May-21,Nan,Nan,Nan,Nan,Nan,3697,6766014,84626,6854337
5-May-21,Nan,Nan,Nan,Nan,Nan,3649,6766440,84641,6854730
6-May-21,Nan,Nan,Nan,Nan,Nan,3601,6766861,84656,6855118
7-May-21,Nan,Nan,Nan,Nan,Nan,3554,6767276,84671,6855501
8-May-21,Nan,Nan,Nan,Nan,Nan,3508,6767685,84686,6855879
9-May-21,Nan,Nan,Nan,Nan,Nan,3463,6768089,84701,6856253
10-May-21,Nan,Nan,Nan,Nan,Nan,3418,6768488,84715,6856621
11-May-21,Nan,Nan,Nan,Nan,Nan,3375,6768881,84729,6856985
12-May-21,Nan,Nan,Nan,Nan,Nan,3331,6769269,84743,6857343
13-May-21,Nan,Nan,Nan,Nan,Nan,3288,6769652,84756,6857696
14-May-21,Nan,Nan,Nan,Nan,Nan,3246,6770030,84770,6858046
15-May-21,Nan,Nan,Nan,Nan,Nan,3205,6770403,84783,6858391
16-May-21,Nan,Nan,Nan,Nan,Nan,3164,6770771,84796,6858731
17-May-21,Nan,Nan,Nan,Nan,Nan,3124,6771135,84809,6859068
18-May-21,Nan,Nan,Nan,Nan,Nan,3084,6771493,84822,6859399
19-May-21,Nan,Nan,Nan,Nan,Nan,3045,6771847,84834,6859726
20-May-21,Nan,Nan,Nan,Nan,Nan,3007,6772196,84846,6860049
21-May-21,Nan,Nan,Nan,Nan,Nan,2969,6772541,84859,6860369
22-May-21,Nan,Nan,Nan,Nan,Nan,2932,6772881,84870,6860683
23-May-21,Nan,Nan,Nan,Nan,Nan,2895,6773217,84882,6860994
24-May-21,Nan,Nan,Nan,Nan,Nan,2859,6773548,84894,6861301
25-May-21,Nan,Nan,Nan,Nan,Nan,2823,6773876,84905,6861604
26-May-21,Nan,Nan,Nan,Nan,Nan,2788,6774199,84917,6861904
27-May-21,Nan,Nan,Nan,Nan,Nan,2753,6774517,84928,6862198
28-May-21,Nan,Nan,Nan,Nan,Nan,2719,6774832,84939,6862490
29-May-21,Nan,Nan,Nan,Nan,Nan,2685,6775143,84950,6862778
30-May-21,Nan,Nan,Nan,Nan,Nan,2652,6775449,84960,6863061
31-May-21,Nan,Nan,Nan,Nan,Nan,2619,6775752,84971,6863342
1-Jun-21,Nan,Nan,Nan,Nan,Nan,2587,6776051,84981,6863619
2-Jun-21,Nan,Nan,Nan,Nan,Nan,2555,6776346,84991,6863892
3-Jun-21,Nan,Nan,Nan,Nan,Nan,2524,6776637,85001,6864162
4-Jun-21,Nan,Nan,Nan,Nan,Nan,2493,6776925,85011,6864429
5-Jun-21,Nan,Nan,Nan,Nan,Nan,2463,6777209,85021,6864693
6-Jun-21,Nan,Nan,Nan,Nan,Nan,2433,6777489,85031,6864953
7-Jun-21,Nan,Nan,Nan,Nan,Nan,2403,6777766,85040,6865209
8-Jun-21,Nan,Nan,Nan,Nan,Nan,2374,6778039,85050,6865463
9-Jun-21,Nan,Nan,Nan,Nan,Nan,2346,6778309,85059,6865714
10-Jun-21,Nan,Nan,Nan,Nan,Nan,2317,6778575,85068,6865960
11-Jun-21,Nan,Nan,Nan,Nan,Nan,2289,6778838,85077,6866204
12-Jun-21,Nan,Nan,Nan,Nan,Nan,2262,6779098,85086,6866446
13-Jun-21,Nan,Nan,Nan,Nan,Nan,2235,6779355,85095,6866685
14-Jun-21,Nan,Nan,Nan,Nan,Nan,2208,6779608,85103,6866919
15-Jun-21,Nan,Nan,Nan,Nan,Nan,2182,6779858,85112,6867152
16-Jun-21,Nan,Nan,Nan,Nan,Nan,2156,6780105,85120,6867381
17-Jun-21,Nan,Nan,Nan,Nan,Nan,2130,6780349,85129,6867608
18-Jun-21,Nan,Nan,Nan,Nan,Nan,2105,6780590,85137,6867832
19-Jun-21,Nan,Nan,Nan,Nan,Nan,2080,6780828,85145,6868053
20-Jun-21,Nan,Nan,Nan,Nan,Nan,2056,6781063,85153,6868272
21-Jun-21,Nan,Nan,Nan,Nan,Nan,2032,6781295,85161,6868488
22-Jun-21,Nan,Nan,Nan,Nan,Nan,2008,6781524,85169,6868701
23-Jun-21,Nan,Nan,Nan,Nan,Nan,1984,6781750,85176,6868910
24-Jun-21,Nan,Nan,Nan,Nan,Nan,1961,6781974,85184,6869119
25-Jun-21,Nan,Nan,Nan,Nan,Nan,1938,6782195,85191,6869324
26-Jun-21,Nan,Nan,Nan,Nan,Nan,1916,6782413,85198,6869527
27-Jun-21,Nan,Nan,Nan,Nan,Nan,1893,6782629,85206,6869728
28-Jun-21,Nan,Nan,Nan,Nan,Nan,1872,6782841,85213,6869926
29-Jun-21,Nan,Nan,Nan,Nan,Nan,1850,6783052,85220,6870122
30-Jun-21,Nan,Nan,Nan,Nan,Nan,1829,6783259,85227,6870315
1-Jul-21,Nan,Nan,Nan,Nan,Nan,1808,6783465,85234,6870507
2-Jul-21,Nan,Nan,Nan,Nan,Nan,1787,6783667,85241,6870695
3-Jul-21,Nan,Nan,Nan,Nan,Nan,1766,6783867,85247,6870880
4-Jul-21,Nan,Nan,Nan,Nan,Nan,1746,6784065,85254,6871065
5-Jul-21,Nan,Nan,Nan,Nan,Nan,1726,6784261,85260,6871247
6-Jul-21,Nan,Nan,Nan,Nan,Nan,1707,6784454,85267,6871428
7-Jul-21,Nan,Nan,Nan,Nan,Nan,1687,6784644,85273,6871604
8-Jul-21,Nan,Nan,Nan,Nan,Nan,1668,6784833,85279,6871780
9-Jul-21,Nan,Nan,Nan,Nan,Nan,1650,6785019,85286,6871955
10-Jul-21,Nan,Nan,Nan,Nan,Nan,1631,6785203,85292,6872126
11-Jul-21,Nan,Nan,Nan,Nan,Nan,1613,6785385,85298,6872296
12-Jul-21,Nan,Nan,Nan,Nan,Nan,1595,6785564,85304,6872463
13-Jul-21,Nan,Nan,Nan,Nan,Nan,1577,6785742,85309,6872628
14-Jul-21,Nan,Nan,Nan,Nan,Nan,1559,6785917,85315,6872791
15-Jul-21,Nan,Nan,Nan,Nan,Nan,1542,6786090,85321,6872953
16-Jul-21,Nan,Nan,Nan,Nan,Nan,1525,6786261,85327,6873113
17-Jul-21,Nan,Nan,Nan,Nan,Nan,1508,6786431,85332,6873271
18-Jul-21,Nan,Nan,Nan,Nan,Nan,1491,6786598,85338,6873427
19-Jul-21,Nan,Nan,Nan,Nan,Nan,1475,6786763,85343,6873581
20-Jul-21,Nan,Nan,Nan,Nan,Nan,1458,6786926,85348,6873732
21-Jul-21,Nan,Nan,Nan,Nan,Nan,1442,6787087,85354,6873883
22-Jul-21,Nan,Nan,Nan,Nan,Nan,1427,6787247,85359,6874033
23-Jul-21,Nan,Nan,Nan,Nan,Nan,1411,6787404,85364,6874179
24-Jul-21,Nan,Nan,Nan,Nan,Nan,1396,6787560,85369,6874325
25-Jul-21,Nan,Nan,Nan,Nan,Nan,1380,6787714,85374,6874468
26-Jul-21,Nan,Nan,Nan,Nan,Nan,1365,6787866,85379,6874610
27-Jul-21,Nan,Nan,Nan,Nan,Nan,1351,6788016,85384,6874751
28-Jul-21,Nan,Nan,Nan,Nan,Nan,1336,6788165,85389,6874890
29-Jul-21,Nan,Nan,Nan,Nan,Nan,1322,6788312,85394,6875028
30-Jul-21,Nan,Nan,Nan,Nan,Nan,1307,6788457,85399,6875163
31-Jul-21,Nan,Nan,Nan,Nan,Nan,1293,6788600,85403,6875296
1-Aug-21,Nan,Nan,Nan,Nan,Nan,1279,6788742,85408,6875429
2-Aug-21,Nan,Nan,Nan,Nan,Nan,1266,6788882,85412,6875560
3-Aug-21,Nan,Nan,Nan,Nan,Nan,1252,6789020,85417,6875689
4-Aug-21,Nan,Nan,Nan,Nan,Nan,1239,6789157,85421,6875817
5-Aug-21,Nan,Nan,Nan,Nan,Nan,1226,6789293,85426,6875945
6-Aug-21,Nan,Nan,Nan,Nan,Nan,1213,6789427,85430,6876070
7-Aug-21,Nan,Nan,Nan,Nan,Nan,1200,6789559,85434,6876193
8-Aug-21,Nan,Nan,Nan,Nan,Nan,1187,6789690,85439,6876316
9-Aug-21,Nan,Nan,Nan,Nan,Nan,1175,6789819,85443,6876437
10-Aug-21,Nan,Nan,Nan,Nan,Nan,1162,6789947,85447,6876556
11-Aug-21,Nan,Nan,Nan,Nan,Nan,1150,6790073,85451,6876674
12-Aug-21,Nan,Nan,Nan,Nan,Nan,1138,6790198,85455,6876791
13-Aug-21,Nan,Nan,Nan,Nan,Nan,1126,6790321,85459,6876906
14-Aug-21,Nan,Nan,Nan,Nan,Nan,1115,6790443,85463,6877021
15-Aug-21,Nan,Nan,Nan,Nan,Nan,1103,6790564,85467,6877134
16-Aug-21,Nan,Nan,Nan,Nan,Nan,1092,6790683,85471,6877246
17-Aug-21,Nan,Nan,Nan,Nan,Nan,1080,6790801,85475,6877356
18-Aug-21,Nan,Nan,Nan,Nan,Nan,1069,6790918,85478,6877465
19-Aug-21,Nan,Nan,Nan,Nan,Nan,1058,6791033,85482,6877573
20-Aug-21,Nan,Nan,Nan,Nan,Nan,1047,6791147,85486,6877680
21-Aug-21,Nan,Nan,Nan,Nan,Nan,1036,6791260,85489,6877785
22-Aug-21,Nan,Nan,Nan,Nan,Nan,1026,6791372,85493,6877891
23-Aug-21,Nan,Nan,Nan,Nan,Nan,1015,6791482,85496,6877993
24-Aug-21,Nan,Nan,Nan,Nan,Nan,1005,6791591,85500,6878096
25-Aug-21,Nan,Nan,Nan,Nan,Nan,995,6791699,85503,6878197
26-Aug-21,Nan,Nan,Nan,Nan,Nan,985,6791805,85507,6878297
