Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
15-Jan-21,Nan,Nan,Nan,Nan,Nan,142459,71706960,2109749,73959167
16-Jan-21,Nan,Nan,Nan,Nan,Nan,137685,71712824,2109921,73960430
17-Jan-21,Nan,Nan,Nan,Nan,Nan,133071,71718492,2110088,73961651
18-Jan-21,Nan,Nan,Nan,Nan,Nan,128612,71723969,2110249,73962830
19-Jan-21,Nan,Nan,Nan,Nan,Nan,124302,71729264,2110404,73963970
20-Jan-21,Nan,Nan,Nan,Nan,Nan,120136,71734380,2110555,73965071
21-Jan-21,Nan,Nan,Nan,Nan,Nan,116109,71739325,2110700,73966135
22-Jan-21,Nan,Nan,Nan,Nan,Nan,112218,71744105,2110840,73967163
23-Jan-21,Nan,Nan,Nan,Nan,Nan,108456,71748724,2110976,73968156
24-Jan-21,Nan,Nan,Nan,Nan,Nan,104820,71753189,2111107,73969117
25-Jan-21,Nan,Nan,Nan,Nan,Nan,101307,71757503,2111234,73970044
26-Jan-21,Nan,Nan,Nan,Nan,Nan,97910,71761673,2111357,73970941
27-Jan-21,Nan,Nan,Nan,Nan,Nan,94628,71765704,2111475,73971807
28-Jan-21,Nan,Nan,Nan,Nan,Nan,91456,71769599,2111590,73972644
29-Jan-21,Nan,Nan,Nan,Nan,Nan,88389,71773364,2111700,73973453
30-Jan-21,Nan,Nan,Nan,Nan,Nan,85426,71777002,2111807,73974235
31-Jan-21,Nan,Nan,Nan,Nan,Nan,82561,71780518,2111911,73974991
1-Feb-21,Nan,Nan,Nan,Nan,Nan,79793,71783917,2112011,73975721
2-Feb-21,Nan,Nan,Nan,Nan,Nan,77117,71787202,2112107,73976426
3-Feb-21,Nan,Nan,Nan,Nan,Nan,74531,71790376,2112200,73977108
4-Feb-21,Nan,Nan,Nan,Nan,Nan,72032,71793444,2112291,73977767
5-Feb-21,Nan,Nan,Nan,Nan,Nan,69616,71796409,2112378,73978403
6-Feb-21,Nan,Nan,Nan,Nan,Nan,67282,71799275,2112462,73979018
7-Feb-21,Nan,Nan,Nan,Nan,Nan,65025,71802044,2112543,73979613
8-Feb-21,Nan,Nan,Nan,Nan,Nan,62845,71804721,2112622,73980187
9-Feb-21,Nan,Nan,Nan,Nan,Nan,60737,71807308,2112698,73980743
10-Feb-21,Nan,Nan,Nan,Nan,Nan,58700,71809808,2112772,73981279
11-Feb-21,Nan,Nan,Nan,Nan,Nan,56731,71812224,2112843,73981798
12-Feb-21,Nan,Nan,Nan,Nan,Nan,54828,71814559,2112911,73982299
13-Feb-21,Nan,Nan,Nan,Nan,Nan,52989,71816816,2112978,73982783
14-Feb-21,Nan,Nan,Nan,Nan,Nan,51212,71818998,2113042,73983251
15-Feb-21,Nan,Nan,Nan,Nan,Nan,49494,71821106,2113104,73983703
16-Feb-21,Nan,Nan,Nan,Nan,Nan,47834,71823143,2113164,73984140
17-Feb-21,Nan,Nan,Nan,Nan,Nan,46229,71825112,2113221,73984562
18-Feb-21,Nan,Nan,Nan,Nan,Nan,44678,71827015,2113277,73984971
19-Feb-21,Nan,Nan,Nan,Nan,Nan,43180,71828854,2113331,73985365
20-Feb-21,Nan,Nan,Nan,Nan,Nan,41731,71830631,2113384,73985746
21-Feb-21,Nan,Nan,Nan,Nan,Nan,40331,71832349,2113434,73986114
22-Feb-21,Nan,Nan,Nan,Nan,Nan,38978,71834009,2113483,73986470
23-Feb-21,Nan,Nan,Nan,Nan,Nan,37671,71835614,2113530,73986814
24-Feb-21,Nan,Nan,Nan,Nan,Nan,36407,71837164,2113576,73987147
25-Feb-21,Nan,Nan,Nan,Nan,Nan,35185,71838663,2113620,73987468
26-Feb-21,Nan,Nan,Nan,Nan,Nan,34005,71840111,2113662,73987779
27-Feb-21,Nan,Nan,Nan,Nan,Nan,32864,71841511,2113703,73988079
28-Feb-21,Nan,Nan,Nan,Nan,Nan,31761,71842864,2113743,73988369
1-Mar-21,Nan,Nan,Nan,Nan,Nan,30696,71844171,2113782,73988649
2-Mar-21,Nan,Nan,Nan,Nan,Nan,29666,71845435,2113819,73988920
3-Mar-21,Nan,Nan,Nan,Nan,Nan,28671,71846656,2113855,73989181
4-Mar-21,Nan,Nan,Nan,Nan,Nan,27709,71847836,2113889,73989434
5-Mar-21,Nan,Nan,Nan,Nan,Nan,26779,71848977,2113923,73989679
6-Mar-21,Nan,Nan,Nan,Nan,Nan,25880,71850079,2113955,73989915
7-Mar-21,Nan,Nan,Nan,Nan,Nan,25012,71851145,2113987,73990143
8-Mar-21,Nan,Nan,Nan,Nan,Nan,24173,71852174,2114017,73990364
9-Mar-21,Nan,Nan,Nan,Nan,Nan,23362,71853169,2114046,73990577
10-Mar-21,Nan,Nan,Nan,Nan,Nan,22578,71854131,2114074,73990783
11-Mar-21,Nan,Nan,Nan,Nan,Nan,21820,71855060,2114102,73990982
12-Mar-21,Nan,Nan,Nan,Nan,Nan,21088,71855958,2114128,73991175
13-Mar-21,Nan,Nan,Nan,Nan,Nan,20381,71856826,2114154,73991361
14-Mar-21,Nan,Nan,Nan,Nan,Nan,19697,71857665,2114178,73991540
15-Mar-21,Nan,Nan,Nan,Nan,Nan,19036,71858476,2114202,73991714
16-Mar-21,Nan,Nan,Nan,Nan,Nan,18397,71859260,2114225,73991882
17-Mar-21,Nan,Nan,Nan,Nan,Nan,17780,71860017,2114247,73992044
18-Mar-21,Nan,Nan,Nan,Nan,Nan,17183,71860749,2114269,73992201
19-Mar-21,Nan,Nan,Nan,Nan,Nan,16606,71861456,2114290,73992352
20-Mar-21,Nan,Nan,Nan,Nan,Nan,16049,71862140,2114310,73992499
21-Mar-21,Nan,Nan,Nan,Nan,Nan,15511,71862800,2114329,73992640
22-Mar-21,Nan,Nan,Nan,Nan,Nan,14990,71863439,2114348,73992777
23-Mar-21,Nan,Nan,Nan,Nan,Nan,14487,71864056,2114366,73992909
24-Mar-21,Nan,Nan,Nan,Nan,Nan,14001,71864652,2114384,73993037
25-Mar-21,Nan,Nan,Nan,Nan,Nan,13531,71865229,2114400,73993160
26-Mar-21,Nan,Nan,Nan,Nan,Nan,13077,71865786,2114417,73993280
27-Mar-21,Nan,Nan,Nan,Nan,Nan,12638,71866324,2114433,73993395
28-Mar-21,Nan,Nan,Nan,Nan,Nan,12214,71866844,2114448,73993506
29-Mar-21,Nan,Nan,Nan,Nan,Nan,11804,71867347,2114463,73993614
30-Mar-21,Nan,Nan,Nan,Nan,Nan,11408,71867833,2114477,73993718
31-Mar-21,Nan,Nan,Nan,Nan,Nan,11025,71868302,2114491,73993819
1-Apr-21,Nan,Nan,Nan,Nan,Nan,10655,71868756,2114504,73993916
2-Apr-21,Nan,Nan,Nan,Nan,Nan,10298,71869195,2114517,73994010
3-Apr-21,Nan,Nan,Nan,Nan,Nan,9952,71869619,2114530,73994100
4-Apr-21,Nan,Nan,Nan,Nan,Nan,9618,71870028,2114542,73994188
5-Apr-21,Nan,Nan,Nan,Nan,Nan,9295,71870424,2114553,73994273
6-Apr-21,Nan,Nan,Nan,Nan,Nan,8983,71870807,2114564,73994355
7-Apr-21,Nan,Nan,Nan,Nan,Nan,8682,71871177,2114575,73994434
8-Apr-21,Nan,Nan,Nan,Nan,Nan,8391,71871534,2114586,73994511
9-Apr-21,Nan,Nan,Nan,Nan,Nan,8109,71871880,2114596,73994584
10-Apr-21,Nan,Nan,Nan,Nan,Nan,7837,71872213,2114606,73994656
11-Apr-21,Nan,Nan,Nan,Nan,Nan,7574,71872536,2114615,73994725
12-Apr-21,Nan,Nan,Nan,Nan,Nan,7320,71872848,2114624,73994792
13-Apr-21,Nan,Nan,Nan,Nan,Nan,7074,71873149,2114633,73994856
14-Apr-21,Nan,Nan,Nan,Nan,Nan,6837,71873440,2114642,73994919
15-Apr-21,Nan,Nan,Nan,Nan,Nan,6607,71873722,2114650,73994979
16-Apr-21,Nan,Nan,Nan,Nan,Nan,6385,71873994,2114658,73995037
17-Apr-21,Nan,Nan,Nan,Nan,Nan,6171,71874256,2114666,73995093
18-Apr-21,Nan,Nan,Nan,Nan,Nan,5964,71874510,2114673,73995148
19-Apr-21,Nan,Nan,Nan,Nan,Nan,5764,71874756,2114681,73995200
20-Apr-21,Nan,Nan,Nan,Nan,Nan,5570,71874993,2114687,73995251
21-Apr-21,Nan,Nan,Nan,Nan,Nan,5383,71875222,2114694,73995300
22-Apr-21,Nan,Nan,Nan,Nan,Nan,5203,71875444,2114701,73995348
23-Apr-21,Nan,Nan,Nan,Nan,Nan,5028,71875658,2114707,73995393
24-Apr-21,Nan,Nan,Nan,Nan,Nan,4859,71875865,2114713,73995438
25-Apr-21,Nan,Nan,Nan,Nan,Nan,4696,71876065,2114719,73995481
26-Apr-21,Nan,Nan,Nan,Nan,Nan,4539,71876259,2114725,73995522
27-Apr-21,Nan,Nan,Nan,Nan,Nan,4386,71876445,2114730,73995562
28-Apr-21,Nan,Nan,Nan,Nan,Nan,4239,71876626,2114735,73995601
29-Apr-21,Nan,Nan,Nan,Nan,Nan,4097,71876800,2114741,73995638
30-Apr-21,Nan,Nan,Nan,Nan,Nan,3959,71876969,2114746,73995674
1-May-21,Nan,Nan,Nan,Nan,Nan,3827,71877132,2114750,73995709
2-May-21,Nan,Nan,Nan,Nan,Nan,3698,71877290,2114755,73995743
3-May-21,Nan,Nan,Nan,Nan,Nan,3574,71877442,2114759,73995775
4-May-21,Nan,Nan,Nan,Nan,Nan,3454,71877589,2114764,73995807
5-May-21,Nan,Nan,Nan,Nan,Nan,3338,71877731,2114768,73995837
6-May-21,Nan,Nan,Nan,Nan,Nan,3226,71877869,2114772,73995867
7-May-21,Nan,Nan,Nan,Nan,Nan,3118,71878001,2114776,73995895
8-May-21,Nan,Nan,Nan,Nan,Nan,3013,71878130,2114780,73995923
9-May-21,Nan,Nan,Nan,Nan,Nan,2912,71878254,2114783,73995949
10-May-21,Nan,Nan,Nan,Nan,Nan,2814,71878374,2114787,73995975
11-May-21,Nan,Nan,Nan,Nan,Nan,2720,71878489,2114790,73996000
12-May-21,Nan,Nan,Nan,Nan,Nan,2629,71878601,2114794,73996024
13-May-21,Nan,Nan,Nan,Nan,Nan,2540,71878710,2114797,73996047
14-May-21,Nan,Nan,Nan,Nan,Nan,2455,71878814,2114800,73996069
15-May-21,Nan,Nan,Nan,Nan,Nan,2373,71878915,2114803,73996091
16-May-21,Nan,Nan,Nan,Nan,Nan,2293,71879013,2114806,73996112
17-May-21,Nan,Nan,Nan,Nan,Nan,2216,71879107,2114808,73996132
18-May-21,Nan,Nan,Nan,Nan,Nan,2142,71879199,2114811,73996151
19-May-21,Nan,Nan,Nan,Nan,Nan,2070,71879287,2114814,73996170
20-May-21,Nan,Nan,Nan,Nan,Nan,2000,71879372,2114816,73996188
21-May-21,Nan,Nan,Nan,Nan,Nan,1933,71879454,2114819,73996206
22-May-21,Nan,Nan,Nan,Nan,Nan,1868,71879534,2114821,73996223
23-May-21,Nan,Nan,Nan,Nan,Nan,1806,71879611,2114823,73996240
24-May-21,Nan,Nan,Nan,Nan,Nan,1745,71879685,2114825,73996255
25-May-21,Nan,Nan,Nan,Nan,Nan,1687,71879757,2114827,73996271
26-May-21,Nan,Nan,Nan,Nan,Nan,1630,71879826,2114830,73996286
27-May-21,Nan,Nan,Nan,Nan,Nan,1575,71879893,2114832,73996300
28-May-21,Nan,Nan,Nan,Nan,Nan,1522,71879958,2114833,73996314
29-May-21,Nan,Nan,Nan,Nan,Nan,1471,71880021,2114835,73996327
30-May-21,Nan,Nan,Nan,Nan,Nan,1422,71880081,2114837,73996340
31-May-21,Nan,Nan,Nan,Nan,Nan,1374,71880140,2114839,73996353
1-Jun-21,Nan,Nan,Nan,Nan,Nan,1328,71880197,2114840,73996365
2-Jun-21,Nan,Nan,Nan,Nan,Nan,1283,71880251,2114842,73996377
3-Jun-21,Nan,Nan,Nan,Nan,Nan,1240,71880304,2114844,73996388
4-Jun-21,Nan,Nan,Nan,Nan,Nan,1199,71880355,2114845,73996399
5-Jun-21,Nan,Nan,Nan,Nan,Nan,1159,71880404,2114847,73996409
6-Jun-21,Nan,Nan,Nan,Nan,Nan,1120,71880452,2114848,73996420
7-Jun-21,Nan,Nan,Nan,Nan,Nan,1082,71880498,2114849,73996430
8-Jun-21,Nan,Nan,Nan,Nan,Nan,1046,71880543,2114851,73996439
9-Jun-21,Nan,Nan,Nan,Nan,Nan,1011,71880586,2114852,73996448
10-Jun-21,Nan,Nan,Nan,Nan,Nan,977,71880627,2114853,73996457
11-Jun-21,Nan,Nan,Nan,Nan,Nan,944,71880668,2114854,73996466
12-Jun-21,Nan,Nan,Nan,Nan,Nan,912,71880706,2114855,73996474
13-Jun-21,Nan,Nan,Nan,Nan,Nan,882,71880744,2114857,73996482
14-Jun-21,Nan,Nan,Nan,Nan,Nan,852,71880780,2114858,73996490
15-Jun-21,Nan,Nan,Nan,Nan,Nan,823,71880815,2114859,73996497
16-Jun-21,Nan,Nan,Nan,Nan,Nan,796,71880849,2114860,73996505
17-Jun-21,Nan,Nan,Nan,Nan,Nan,769,71880882,2114861,73996512
18-Jun-21,Nan,Nan,Nan,Nan,Nan,743,71880914,2114861,73996518
19-Jun-21,Nan,Nan,Nan,Nan,Nan,718,71880944,2114862,73996525
20-Jun-21,Nan,Nan,Nan,Nan,Nan,694,71880974,2114863,73996531
21-Jun-21,Nan,Nan,Nan,Nan,Nan,671,71881002,2114864,73996537
22-Jun-21,Nan,Nan,Nan,Nan,Nan,648,71881030,2114865,73996543
23-Jun-21,Nan,Nan,Nan,Nan,Nan,627,71881057,2114866,73996549
24-Jun-21,Nan,Nan,Nan,Nan,Nan,606,71881083,2114866,73996555
25-Jun-21,Nan,Nan,Nan,Nan,Nan,585,71881107,2114867,73996560
26-Jun-21,Nan,Nan,Nan,Nan,Nan,566,71881132,2114868,73996565
27-Jun-21,Nan,Nan,Nan,Nan,Nan,547,71881155,2114869,73996570
28-Jun-21,Nan,Nan,Nan,Nan,Nan,528,71881177,2114869,73996575
29-Jun-21,Nan,Nan,Nan,Nan,Nan,511,71881199,2114870,73996580
30-Jun-21,Nan,Nan,Nan,Nan,Nan,493,71881220,2114870,73996584
1-Jul-21,Nan,Nan,Nan,Nan,Nan,477,71881240,2114871,73996588
2-Jul-21,Nan,Nan,Nan,Nan,Nan,461,71881260,2114872,73996593
3-Jul-21,Nan,Nan,Nan,Nan,Nan,445,71881279,2114872,73996597
4-Jul-21,Nan,Nan,Nan,Nan,Nan,430,71881297,2114873,73996601
5-Jul-21,Nan,Nan,Nan,Nan,Nan,416,71881315,2114873,73996604
6-Jul-21,Nan,Nan,Nan,Nan,Nan,402,71881332,2114874,73996608
7-Jul-21,Nan,Nan,Nan,Nan,Nan,389,71881349,2114874,73996612
8-Jul-21,Nan,Nan,Nan,Nan,Nan,376,71881365,2114875,73996615
9-Jul-21,Nan,Nan,Nan,Nan,Nan,363,71881380,2114875,73996618
10-Jul-21,Nan,Nan,Nan,Nan,Nan,351,71881395,2114876,73996622
11-Jul-21,Nan,Nan,Nan,Nan,Nan,339,71881410,2114876,73996625
12-Jul-21,Nan,Nan,Nan,Nan,Nan,328,71881424,2114876,73996628
13-Jul-21,Nan,Nan,Nan,Nan,Nan,317,71881437,2114877,73996630
14-Jul-21,Nan,Nan,Nan,Nan,Nan,306,71881450,2114877,73996633
15-Jul-21,Nan,Nan,Nan,Nan,Nan,296,71881463,2114878,73996636
16-Jul-21,Nan,Nan,Nan,Nan,Nan,286,71881475,2114878,73996639
17-Jul-21,Nan,Nan,Nan,Nan,Nan,276,71881487,2114878,73996641
18-Jul-21,Nan,Nan,Nan,Nan,Nan,267,71881498,2114879,73996644
19-Jul-21,Nan,Nan,Nan,Nan,Nan,258,71881509,2114879,73996646
20-Jul-21,Nan,Nan,Nan,Nan,Nan,249,71881520,2114879,73996648
21-Jul-21,Nan,Nan,Nan,Nan,Nan,241,71881530,2114880,73996650
22-Jul-21,Nan,Nan,Nan,Nan,Nan,233,71881540,2114880,73996652
23-Jul-21,Nan,Nan,Nan,Nan,Nan,225,71881549,2114880,73996655
24-Jul-21,Nan,Nan,Nan,Nan,Nan,217,71881559,2114880,73996657
25-Jul-21,Nan,Nan,Nan,Nan,Nan,210,71881568,2114881,73996658
26-Jul-21,Nan,Nan,Nan,Nan,Nan,203,71881576,2114881,73996660
27-Jul-21,Nan,Nan,Nan,Nan,Nan,196,71881585,2114881,73996662
28-Jul-21,Nan,Nan,Nan,Nan,Nan,190,71881593,2114881,73996664
29-Jul-21,Nan,Nan,Nan,Nan,Nan,183,71881600,2114882,73996665
30-Jul-21,Nan,Nan,Nan,Nan,Nan,177,71881608,2114882,73996667
31-Jul-21,Nan,Nan,Nan,Nan,Nan,171,71881615,2114882,73996669
1-Aug-21,Nan,Nan,Nan,Nan,Nan,166,71881622,2114882,73996670
2-Aug-21,Nan,Nan,Nan,Nan,Nan,160,71881629,2114883,73996672
3-Aug-21,Nan,Nan,Nan,Nan,Nan,155,71881636,2114883,73996673
4-Aug-21,Nan,Nan,Nan,Nan,Nan,149,71881642,2114883,73996674
5-Aug-21,Nan,Nan,Nan,Nan,Nan,144,71881648,2114883,73996676
6-Aug-21,Nan,Nan,Nan,Nan,Nan,140,71881654,2114883,73996677
7-Aug-21,Nan,Nan,Nan,Nan,Nan,135,71881660,2114883,73996678
8-Aug-21,Nan,Nan,Nan,Nan,Nan,130,71881665,2114884,73996679
9-Aug-21,Nan,Nan,Nan,Nan,Nan,126,71881671,2114884,73996681
10-Aug-21,Nan,Nan,Nan,Nan,Nan,122,71881676,2114884,73996682
11-Aug-21,Nan,Nan,Nan,Nan,Nan,118,71881681,2114884,73996683
12-Aug-21,Nan,Nan,Nan,Nan,Nan,114,71881686,2114884,73996684
13-Aug-21,Nan,Nan,Nan,Nan,Nan,110,71881691,2114884,73996685
14-Aug-21,Nan,Nan,Nan,Nan,Nan,106,71881695,2114884,73996686
15-Aug-21,Nan,Nan,Nan,Nan,Nan,103,71881699,2114885,73996687
16-Aug-21,Nan,Nan,Nan,Nan,Nan,99,71881704,2114885,73996688
